state_sigla,city,localizador,latitud,longitud
PB,aroeiras,"aroeiras PB, Brazil",-7.5462904,-35.7080002
PB,natuba,"natuba PB, Brazil",-7.6410756,-35.5542731
PB,umbuzeiro,"umbuzeiro PB, Brazil",-7.696494,-35.6666231
PB,monteiro,"monteiro PB, Brazil",-7.8920179,-37.1232051
PB,zabele,"zabele PB, Brazil",-8.075514,-37.0985126
PB,sao joao do tigre,"sao joao do tigre PB, Brazil",-8.078237,-36.849141
PB,camalau,"camalau PB, Brazil",-7.885031,-36.824191
PB,pindurão,"pindurão PB, Brazil",-7.9149711,-36.6533193886731
PB,congo,"congo PB, Brazil",-7.80963435,-36.641233278035656
PB,sume,"sume PB, Brazil",-7.671521,-36.8788755
PB,amparo,"amparo PB, Brazil",-7.56394725,-37.04652873235175
PB,prata,"prata PB, Brazil",-7.6948841,-37.0830343
PB,ouro velho,"ouro velho PB, Brazil",-7.6209094,-37.1510175
PB,sao jose dos cordeiros,"sao jose dos cordeiros PB, Brazil",-7.3917683,-36.8079501
PB,parari,"parari PB, Brazil",-7.3182642,-36.6556211
PB,serra branca,"serra branca PB, Brazil",-7.4815274,-36.6634581
PB,santa luzia do cariri,"santa luzia do cariri PB, Brazil",-7.5926738,-36.806894285760166
PB,coxixola,"coxixola PB, Brazil",-7.6272915,-36.606013
PB,sao joao do cariri,"sao joao do cariri PB, Brazil",-7.386747,-36.5288956
PB,santa luzia,"santa luzia PB, Brazil",-6.8677854,-36.9182757
PB,sao jose do sabugi,"sao jose do sabugi PB, Brazil",-6.7758264,-36.797916
PB,varzea,"varzea PB, Brazil",-6.7710581,-36.9912098
PB,sao mamede,"sao mamede PB, Brazil",-6.923862,-37.095436
PB,junco do serido,"junco do serido PB, Brazil",-6.991929,-36.7137661
PB,juazeirinho,"juazeirinho PB, Brazil",-7.0688282,-36.5803059
PB,tenorio,"tenorio PB, Brazil",-6.9408374,-36.6277956
PB,gurjao,"gurjao PB, Brazil",-7.2470565,-36.4862714
PB,santo andre,"santo andre PB, Brazil",-7.2198586,-36.6319767
PB,taperoa,"taperoa PB, Brazil",-7.206294,-36.824499
PB,assuncao,"assuncao PB, Brazil",-7.073396,-36.7274003
PB,livramento,"livramento PB, Brazil",-7.3757441,-36.9449444
PB,desterro,"desterro PB, Brazil",-7.2889695,-37.0880761
PB,cacimbas,"cacimbas PB, Brazil",-7.2125451,-37.0593398
PB,patos,"patos PB, Brazil",-7.0258285,-37.2766817
PB,vista serrana,"vista serrana PB, Brazil",-6.7391662,-37.5685755
PB,malta,"malta PB, Brazil",-6.9068159,-37.5217101
PB,condado,"condado PB, Brazil",-6.9092101,-37.5608827
PB,catingueira,"catingueira PB, Brazil",-7.120081,-37.60638
PB,santa teresinha,"santa teresinha PB, Brazil",-7.0849073,-37.4433667
PB,sao jose de espinharas,"sao jose de espinharas PB, Brazil",-6.8465204,-37.3250225
PB,sao jose do bonfim,"sao jose do bonfim PB, Brazil",-7.1616115,-37.3081198
PB,areia de baraunas,"areia de baraunas PB, Brazil",-7.1233949,-36.9446216
PB,passagem,"passagem PB, Brazil",-7.1364483,-37.0474285
PB,teixeira,"teixeira PB, Brazil",-7.221036,-37.252477
PB,matureia,"matureia PB, Brazil",-7.264629,-37.3383363
PB,mae d'agua,"mae d'agua PB, Brazil",-7.2582944,-37.4269768
PB,imaculada,"imaculada PB, Brazil",-7.3871724,-37.5116814
PB,agua branca,"agua branca PB, Brazil",-7.5151046,-37.6394034
PB,juru,"juru PB, Brazil",-7.5375089,-37.8192275
PB,tavares,"tavares PB, Brazil",-7.6363205,-37.8788279
PB,princesa isabel,"princesa isabel PB, Brazil",-7.736898,-37.9921335
PB,sao jose de princesa,"sao jose de princesa PB, Brazil",-7.7412144,-38.0989448
PB,olho d'agua,"olho d'agua PB, Brazil",-7.2289861,-37.7490068
PB,pianco,"pianco PB, Brazil",-7.1987413,-37.9255755
PB,coremas,"coremas PB, Brazil",-7.0175897,-37.9465062
PB,igaracy,"igaracy PB, Brazil",-7.1819802,-38.1487395
PB,aguiar,"aguiar PB, Brazil",-7.0928404,-38.1727215
PB,itaporanga,"itaporanga PB, Brazil",-7.3040747,-38.1505782
PB,sao jose de caiana,"sao jose de caiana PB, Brazil",-7.2495911,-38.2999416
PB,pedra branca,"pedra branca PB, Brazil",-7.4277554,-38.0697088
PB,santana dos garrotes,"santana dos garrotes PB, Brazil",-7.3856858,-37.987565
PB,nova olinda,"nova olinda PB, Brazil",-7.4782417,-38.0404379
PB,sousa,"sousa PB, Brazil",-6.7662029,-38.2319607
PB,sao jose da lagoa tapada,"sao jose da lagoa tapada PB, Brazil",-6.9426858,-38.1639988
PB,nazarezinho,"nazarezinho PB, Brazil",-6.9156749,-38.3251082
PB,sao francisco,"sao francisco PB, Brazil",-6.6193066,-38.0957979
PB,marizopolis,"marizopolis PB, Brazil",-6.8440704,-38.3473088
PB,lastro,"lastro PB, Brazil",-6.5175135,-38.1787636
PB,aparecida,"aparecida PB, Brazil",-6.7859598,-38.0831353
PB,santa cruz,"santa cruz PB, Brazil",-6.8293159,-38.1496275
PB,jerico,"jerico PB, Brazil",-6.5531817,-37.8078194
PB,mato grosso,"mato grosso PB, Brazil",-6.5433859,-37.7146519
PB,lagoa,"lagoa PB, Brazil",-6.5899848,-37.9149013
PB,pombal,"pombal PB, Brazil",-6.7711315,-37.7988646
PB,sao bentinho,"sao bentinho PB, Brazil",-6.8900937,-37.7259704
PB,paulista,"paulista PB, Brazil",-6.5980362,-37.6215766
PB,sao bento,"sao bento PB, Brazil",-6.4859187,-37.4469328
PB,riacho dos cavalos,"riacho dos cavalos PB, Brazil",-6.4355877,-37.6560108
PB,brejo dos santos,"brejo dos santos PB, Brazil",-6.3769367,-37.8243125
PB,catole do rocha,"catole do rocha PB, Brazil",-6.340625,-37.746967
PB,bom sucesso,"bom sucesso PB, Brazil",-6.4458948,-37.9297662
PB,brejo do cruz,"brejo do cruz PB, Brazil",-6.330942,-37.488316626886096
PB,sao jose do brejo do cruz,"sao jose do brejo do cruz PB, Brazil",-6.212327,-37.3544536
PB,belem do brejo do cruz,"belem do brejo do cruz PB, Brazil",-6.1880727,-37.5332267
PB,cajazeiras,"cajazeiras PB, Brazil",-6.8897849,-38.5570389
PB,poco de jose de moura,"poco de jose de moura PB, Brazil",-6.5744099,-38.5114566
PB,sao joao do rio do peixe,"sao joao do rio do peixe PB, Brazil",-6.7291053,-38.4478745
PB,uirauna,"uirauna PB, Brazil",-6.521424,-38.4120654
PB,triunfo,"triunfo PB, Brazil",-6.5790424,-38.5969865
PB,bernardino batista,"bernardino batista PB, Brazil",-6.4532173,-38.5495418
PB,santa helena,"santa helena PB, Brazil",-6.7198909,-38.6399212
PB,joca claudino,"joca claudino PB, Brazil",-6.4832147,-38.478874
PB,bom jesus,"bom jesus PB, Brazil",-6.69453115,-38.43565255115294
PB,poco dantas,"poco dantas PB, Brazil",-6.4050165,-38.4964786
PB,cachoeira dos indios,"cachoeira dos indios PB, Brazil",-6.9259193,-38.6742159
PB,sao jose de piranhas,"sao jose de piranhas PB, Brazil",-7.1198508,-38.4991347
PB,carrapateira,"carrapateira PB, Brazil",-7.0395225,-38.3432281
PB,monte horebe,"monte horebe PB, Brazil",-7.214284,-38.5857578
PB,serra grande,"serra grande PB, Brazil",-7.2146596,-38.3719684
PB,bonito de santa fe,"bonito de santa fe PB, Brazil",-7.3143332,-38.5146677
PB,conceicao,"conceicao PB, Brazil",-7.5565059,-38.5053706
PB,santa ines,"santa ines PB, Brazil",-7.6269752,-38.5592415
PB,ibiara,"ibiara PB, Brazil",-7.4997862,-38.4034987
PB,santana de mangueira,"santana de mangueira PB, Brazil",-7.5516523,-38.3367458
PB,boa ventura,"boa ventura PB, Brazil",-7.4202462,-38.2156782
PB,diamante,"diamante PB, Brazil",-7.4261827,-38.2646879
PB,manaira,"manaira PB, Brazil",-7.7060905,-38.1531251
RN,parnamirim,"parnamirim RN, Brazil",-5.9153334,-35.2679913
RN,sao jose de mipibu,"sao jose de mipibu RN, Brazil",-6.0746867,-35.2370184
RN,nisia floresta,"nisia floresta RN, Brazil",-6.0902674,-35.2085026
RN,arez,"arez RN, Brazil",-6.1969216,-35.1642968
RN,goianinha,"goianinha RN, Brazil",-6.2663538,-35.2092447
RN,tibau do sul,"tibau do sul RN, Brazil",-6.1872965,-35.0905246
RN,pipa,"pipa RN, Brazil",-6.237259,-35.04416495503048
RN,espirito santo,"espirito santo RN, Brazil",-6.3317917,-35.3096508
RN,monte alegre,"monte alegre RN, Brazil",-6.069901,-35.333635
RN,vera cruz,"vera cruz RN, Brazil",-6.0493346,-35.4311152
RN,varzea,"varzea RN, Brazil",-6.346412,-35.373182
RN,jundia,"jundia RN, Brazil",-6.2707116,-35.3279507
RN,canguaretama,"canguaretama RN, Brazil",-6.3751942,-35.137463
RN,vila flor,"vila flor RN, Brazil",-6.3156226,-35.0757697
RN,baia formosa,"baia formosa RN, Brazil",-6.3691885,-35.0063741
RN,pedro velho,"pedro velho RN, Brazil",-6.4356,-35.219539
RN,montanhas,"montanhas RN, Brazil",-6.4866542,-35.2853577
RN,santa cruz,"santa cruz RN, Brazil",-6.224752,-36.019297
RN,sao bento do trairi,"sao bento do trairi RN, Brazil",-6.3426719,-36.0851109
RN,japi,"japi RN, Brazil",-6.4634348,-35.9456879
RN,serra de sao bento,"serra de sao bento RN, Brazil",-6.4169271,-35.70478
RN,nova cruz,"nova cruz RN, Brazil",-6.482111,-35.4332326
RN,monte das gameleiras,"monte das gameleiras RN, Brazil",-6.43975,-35.7851631
RN,passa e fica,"passa e fica RN, Brazil",-6.4356697,-35.6434459
RN,brejinho,"brejinho RN, Brazil",-6.1957907,-35.3583019
RN,coronel ezequiel,"coronel ezequiel RN, Brazil",-6.3853153,-36.2151622
RN,jacana,"jacana RN, Brazil",-6.4290483,-36.2035537
RN,lagoa d'anta,"lagoa d'anta RN, Brazil",-6.394926,-35.594904
RN,campo redondo,"campo redondo RN, Brazil",-6.2420373,-36.1830606
RN,lajes pintadas,"lajes pintadas RN, Brazil",-6.1497352,-36.1166085
RN,tangara,"tangara RN, Brazil",-6.19649,-35.798888
RN,serra caiada,"serra caiada RN, Brazil",-6.1070196,-35.7086685
RN,lagoa salgada,"lagoa salgada RN, Brazil",-6.122954,-35.472394
RN,senador eloi de souza,"senador eloi de souza RN, Brazil",-6.0357055,-35.6923151
RN,santo antonio,"santo antonio RN, Brazil",-2.1520683,-45.7297667
RN,serrinha,"serrinha RN, Brazil",-6.2783153,-35.4958285
RN,boa saude,"boa saude RN, Brazil",-6.158053,-35.602085
RN,bom jesus,"bom jesus RN, Brazil",-5.9887544,-35.5821149
RN,sao jose do campestre,"sao jose do campestre RN, Brazil",-6.3148531,-35.7128188
RN,macaiba,"macaiba RN, Brazil",-5.8561372,-35.3523774
RN,sao goncalo do amarante,"sao goncalo do amarante RN, Brazil",-5.7932331,-35.3286312
RN,são gonçalo do amarante,"são gonçalo do amarante RN, Brazil",-5.7932331,-35.3286312
RN,poco de pedra,"poco de pedra RN, Brazil",-5.8031292,-35.4399849
RN,caico,"caico RN, Brazil",-6.4594544,-37.0971911
RN,sao joao do sabugi,"sao joao do sabugi RN, Brazil",-6.7189116,-37.1998215
RN,ipueira,"ipueira RN, Brazil",-6.8152805,-37.1984637
RN,serra negra do norte,"serra negra do norte RN, Brazil",-6.6627568,-37.4010583
RN,timbauba dos batistas,"timbauba dos batistas RN, Brazil",-6.4634028,-37.2696374
RN,jardim de piranhas,"jardim de piranhas RN, Brazil",-6.3796347,-37.3495566
RN,sao fernando,"sao fernando RN, Brazil",-6.379745,-37.186362
RN,jucurutu,"jucurutu RN, Brazil",-6.0343518,-37.0186249
RN,florania,"florania RN, Brazil",-6.1268685,-36.8183238
RN,tenente laurentino cruz,"tenente laurentino cruz RN, Brazil",-6.1498142,-36.7174889
RN,sao vicente,"sao vicente RN, Brazil",-6.2166906,-36.6823094
RN,jardim do serido,"jardim do serido RN, Brazil",-6.59043,-36.7736039
RN,ouro branco,"ouro branco RN, Brazil",-6.703294,-36.9429599
RN,santana do serido,"santana do serido RN, Brazil",-6.7708992,-36.7340383
RN,equador,"equador RN, Brazil",-6.89071355,-36.66447219982531
RN,parelhas,"parelhas RN, Brazil",-6.691369,-36.6584475
RN,acari,"acari RN, Brazil",-6.4364689,-36.6394777
RN,carnauba dos dantas,"carnauba dos dantas RN, Brazil",-6.5560588,-36.5930811
RN,cruzeta,"cruzeta RN, Brazil",-6.4113343,-36.7872964
RN,sao jose do serido,"sao jose do serido RN, Brazil",-6.4488139,-36.878528
RN,currais novos,"currais novos RN, Brazil",-6.2626676,-36.5173039
RN,lagoa nova,"lagoa nova RN, Brazil",-6.0948803,-36.4704991
RN,cerro cora,"cerro cora RN, Brazil",-6.0412685,-36.3464694
RN,sao tome,"sao tome RN, Brazil",-5.9726443,-36.0736804
RN,barcelona,"barcelona RN, Brazil",-5.9514918,-35.9260284
RN,ruy barbosa,"ruy barbosa RN, Brazil",-5.8812801,-35.934666
RN,lagoa de velhos,"lagoa de velhos RN, Brazil",-6.003043,-35.8710877
RN,sitio novo,"sitio novo RN, Brazil",-5.881254,-46.7017184
RN,serra da tapuia,"serra da tapuia RN, Brazil",-6.0906134000000005,-35.97503641775353
RN,sao paulo do potengi,"sao paulo do potengi RN, Brazil",-5.8941684,-35.7648309
RN,santa maria,"santa maria RN, Brazil",-5.838022,-35.691409
RN,riachuelo,"riachuelo RN, Brazil",-5.8121386,-35.8234357
RN,sao pedro,"sao pedro RN, Brazil",-5.8965573,-35.6340558
RN,ielmo marinho,"ielmo marinho RN, Brazil",-5.8228157,-35.5527494
RN,macau,"macau RN, Brazil",-5.1131698,-36.6350676
RN,pendencias,"pendencias RN, Brazil",-5.2572092,-36.7182487
RN,alto do rodrigues,"alto do rodrigues RN, Brazil",-5.290868,-36.7616726
RN,ipanguacu,"ipanguacu RN, Brazil",-5.5090713,-36.8594421
RN,afonso bezerra,"afonso bezerra RN, Brazil",-5.4745,-36.57625071327935
RN,itaja,"itaja RN, Brazil",-5.6374673,-36.8713272
RN,angicos,"angicos RN, Brazil",-5.6666344,-36.6009064
RN,fernando pedroza,"fernando pedroza RN, Brazil",-5.6972558,-36.5316864
RN,sao rafael,"sao rafael RN, Brazil",-5.8022027,-36.8835945
RN,santana do matos,"santana do matos RN, Brazil",-5.9468972,-36.6502541
RN,bodo,"bodo RN, Brazil",-5.9866104,-36.4134824
RN,pedro avelino,"pedro avelino RN, Brazil",-5.5218651,-36.3850166
RN,lajes,"lajes RN, Brazil",-5.7014079,-36.246219
RN,caicara do rio do vento,"caicara do rio do vento RN, Brazil",-5.757968,-36.00089
RN,pedra preta,"pedra preta RN, Brazil",-5.5811667,-36.1044516
RN,joao camara,"joao camara RN, Brazil",-5.5349637,-35.8150811
RN,bento fernandes,"bento fernandes RN, Brazil",-5.6926846,-35.8207423
RN,poco branco,"poco branco RN, Brazil",-5.6224378,-35.6615774
RN,taipu,"taipu RN, Brazil",-5.6228594,-35.5991764
RN,ceara mirim,"ceara mirim RN, Brazil",-5.6322641,-35.4213273
RN,extremoz,"extremoz RN, Brazil",-5.7057628,-35.3034765
RN,rio do fogo,"rio do fogo RN, Brazil",-5.2748534,-35.3825802
RN,pureza,"pureza RN, Brazil",-5.4672793,-35.5559115
RN,touros,"touros RN, Brazil",-5.1998625,-35.4595051
RN,sao miguel de touros,"sao miguel de touros RN, Brazil",,
RN,parazinho,"parazinho RN, Brazil",-5.22597,-35.8403865
RN,pedra grande,"pedra grande RN, Brazil",-5.1508135,-35.8784127
RN,sao bento do norte,"sao bento do norte RN, Brazil",-5.0643426,-36.041433
RN,caicara do norte,"caicara do norte RN, Brazil",-5.0645017,-36.0561226
RN,jandaira,"jandaira RN, Brazil",-5.3556267,-36.1279455
RN,galinhos,"galinhos RN, Brazil",-5.0923928,-36.2744827
RN,guamare,"guamare RN, Brazil",-5.1075611,-36.3195361
RN,mossoro,"mossoro RN, Brazil",-5.1904332,-37.3443872
RN,mossoró,"mossoró RN, Brazil",-5.1904332,-37.3443872
RN,acu,"acu RN, Brazil",-5.5836157,-36.9139541
RN,areia branca,"areia branca RN, Brazil",-4.9506652,-37.1263312
RN,parau,"parau RN, Brazil",-5.7760443,-37.1012637
RN,serra do mel,"serra do mel RN, Brazil",-5.1681228,-37.0413693
RN,carnaubais,"carnaubais RN, Brazil",-5.3383681,-36.8335566
RN,porto do mangue,"porto do mangue RN, Brazil",-5.0672477,-36.7807779
RN,upanema,"upanema RN, Brazil",-5.6431701,-37.2625341
RN,grossos,"grossos RN, Brazil",-4.9843455,-37.1511253
RN,tibau,"tibau RN, Brazil",-4.8349636,-37.2542651
RN,campo grande,"campo grande RN, Brazil",-5.862063,-37.3134908
RN,triunfo potiguar,"triunfo potiguar RN, Brazil",-5.866913,-37.1857379
RN,janduis,"janduis RN, Brazil",-6.0021573,-37.47407798950412
RN,barauna,"barauna RN, Brazil",-5.0775002,-37.61752
RN,apodi,"apodi RN, Brazil",-5.6631109,-37.796927
RN,olho-d agua do borges,"olho-d agua do borges RN, Brazil",-5.9565525,-37.7056145
RN,rafael godeiro,"rafael godeiro RN, Brazil",-6.0757937,-37.7173064
RN,almino afonso,"almino afonso RN, Brazil",-6.1544208,-37.7649018
RN,patu,"patu RN, Brazil",-6.1006213,-37.6385148
RN,messias targino,"messias targino RN, Brazil",-6.0772948,-37.511712
RN,caraubas,"caraubas RN, Brazil",-5.7889323,-37.5548751
RN,governador dix-sept rosado,"governador dix-sept rosado RN, Brazil",-5.4577723,-37.5207493
RN,felipe guerra,"felipe guerra RN, Brazil",-5.5981386,-37.6962757
RN,martins,"martins RN, Brazil",-6.0892841,-37.9114676
RN,lucrecia,"lucrecia RN, Brazil",-6.1172522,-37.8134573
RN,serrinha dos pintos,"serrinha dos pintos RN, Brazil",-6.112315,-37.9566189
RN,portalegre,"portalegre RN, Brazil",-6.0265733,-37.9872478
RN,vicosa,"vicosa RN, Brazil",-5.9919509,-37.945439
RN,riacho da cruz,"riacho da cruz RN, Brazil",-5.9373463,-37.9488019
RN,rodolfo fernandes,"rodolfo fernandes RN, Brazil",-5.7897503,-38.0607459
RN,taboleiro grande,"taboleiro grande RN, Brazil",-5.9289208,-38.044508
RN,itau,"itau RN, Brazil",-5.8413626,-37.9913221
RN,severiano melo,"severiano melo RN, Brazil",-5.7811362,-37.9576772
RN,umarizal,"umarizal RN, Brazil",-5.9855161,-37.8185889
RN,antonio martins,"antonio martins RN, Brazil",-6.2155812,-37.8890129
RN,joao dias,"joao dias RN, Brazil",-6.2754366,-37.7951805
RN,frutuoso gomes,"frutuoso gomes RN, Brazil",-6.1585113,-37.8408614
RN,pau dos ferros,"pau dos ferros RN, Brazil",-6.1124964,-38.2062628
RN,francisco dantas,"francisco dantas RN, Brazil",-6.0873602,-38.1229256
RN,encanto,"encanto RN, Brazil",-6.1107477,-38.3050953
RN,sao francisco do oeste,"sao francisco do oeste RN, Brazil",-5.9995802,-38.1679964
RN,doutor severiano,"doutor severiano RN, Brazil",-6.0948339,-38.3748
RN,sao miguel,"sao miguel RN, Brazil",-6.2121764,-38.4977377
RN,venha-ver,"venha-ver RN, Brazil",-6.3205332,-38.4898965
RN,coronel joao pessoa,"coronel joao pessoa RN, Brazil",-6.2607263,-38.4425693
RN,luis gomes,"luis gomes RN, Brazil",-6.4141793,-38.3872939
RN,major sales,"major sales RN, Brazil",-6.4063378,-38.3226605
RN,parana,"parana RN, Brazil",-6.4836791,-38.3117943
RN,tenente ananias,"tenente ananias RN, Brazil",-6.4641549,-38.1791844
RN,piloes,"piloes RN, Brazil",-6.2685621,-38.0440115
RN,alexandria,"alexandria RN, Brazil",-6.414779,-38.0135516
RN,marcelino vieira,"marcelino vieira RN, Brazil",-6.2938597,-38.1622228
RN,jose da penha,"jose da penha RN, Brazil",-6.3188,-38.2853568
RN,riacho de santana,"riacho de santana RN, Brazil",-6.2633948,-38.3143424
RN,rafael fernandes,"rafael fernandes RN, Brazil",-6.1892485,-38.2238647
RN,agua nova,"agua nova RN, Brazil",-6.2063221,-38.2912678
CE,fortaleza,"fortaleza CE, Brazil",-3.7304512,-38.5217989
CE,caucaia,"caucaia CE, Brazil",-3.7300563,-38.6593082
CE,aquiraz,"aquiraz CE, Brazil",-3.9063117,-38.387504
CE,eusebio,"eusebio CE, Brazil",-3.8889838,-38.4546585
CE,pacatuba,"pacatuba CE, Brazil",-3.9841,-38.6180383
CE,itaitinga,"itaitinga CE, Brazil",-3.965768,-38.529763
CE,guaiuba,"guaiuba CE, Brazil",-4.0412656,-38.6369079
CE,maracanau,"maracanau CE, Brazil",-3.8779438,-38.6247697
CE,maranguape,"maranguape CE, Brazil",-3.8922967,-38.6835427
CE,lages,"lages CE, Brazil",-4.01554065,-38.712299621408
CE,amanari,"amanari CE, Brazil",-4.0251662,-38.8681179
CE,sobral,"sobral CE, Brazil",-3.6879135,-40.3456372
CE,sao jose do torto,"sao jose do torto CE, Brazil",-3.7860217,-40.6186171
CE,taperuaba,"taperuaba CE, Brazil",-4.0809813,-39.9476647
CE,jaibaras,"jaibaras CE, Brazil",-3.7754413,-40.4997004
CE,jordao,"jordao CE, Brazil",-3.668208,-40.4850988
CE,rafael arruda,"rafael arruda CE, Brazil",-3.8359952,-40.6664389
CE,forquilha,"forquilha CE, Brazil",-3.799447,-40.263405
CE,alcantaras,"alcantaras CE, Brazil",-3.586247,-40.5457641
CE,meruoca,"meruoca CE, Brazil",-3.5390209,-40.4546107
CE,massape,"massape CE, Brazil",-3.5239058,-40.3423107
CE,santana do acarau,"santana do acarau CE, Brazil",-3.4596492,-40.2090987
CE,coreau,"coreau CE, Brazil",-3.5519794,-40.6528409
CE,mucambo,"mucambo CE, Brazil",-3.9043285,-40.7454425
CE,pacuja,"pacuja CE, Brazil",-3.9802066,-40.6986251
CE,carire,"carire CE, Brazil",-3.948584,-40.476028
CE,groairas,"groairas CE, Brazil",-3.9157768,-40.3855093
CE,nova russas,"nova russas CE, Brazil",-4.7051681,-40.565519
CE,ararenda,"ararenda CE, Brazil",-4.7504395,-40.8303611
CE,ipaporanga,"ipaporanga CE, Brazil",-4.903227,-40.760079
CE,poranga,"poranga CE, Brazil",-4.7446727,-40.9249168
CE,ipueiras,"ipueiras CE, Brazil",-4.5427141,-40.7168461
CE,ipu,"ipu CE, Brazil",-4.3239824,-40.7097463
CE,pires ferreira,"pires ferreira CE, Brazil",-4.2453181,-40.6437501
CE,reriutaba,"reriutaba CE, Brazil",-4.1418352,-40.5824356
CE,varjota,"varjota CE, Brazil",-4.1958345,-40.4735305
CE,hidrolandia,"hidrolandia CE, Brazil",-4.4084745,-40.4065472
CE,santa quiteria,"santa quiteria CE, Brazil",-4.3336553,-40.1544913
CE,catunda,"catunda CE, Brazil",-4.6494224,-40.2002603
CE,vicosa do ceara,"vicosa do ceara CE, Brazil",-3.5667684,-41.091504
CE,tiangua,"tiangua CE, Brazil",-3.7307332,-41.0004019
CE,frecheirinha,"frecheirinha CE, Brazil",-3.7604431,-40.8151222
CE,ubajara,"ubajara CE, Brazil",-3.8534468,-40.9185642
CE,ibiapina,"ibiapina CE, Brazil",-3.9228792,-40.8890296
CE,graca,"graca CE, Brazil",-4.0453849,-40.7527195
CE,sao benedito,"sao benedito CE, Brazil",-4.0479885,-40.8643005
CE,carnaubal,"carnaubal CE, Brazil",-4.1611842,-40.9412317
CE,guaraciaba do norte,"guaraciaba do norte CE, Brazil",-4.1632924,-40.7495985
CE,croata,"croata CE, Brazil",-4.4156199,-40.9048081
CE,camocim,"camocim CE, Brazil",-2.9009918,-40.8427389
CE,barroquinha,"barroquinha CE, Brazil",-3.0200371,-41.1339229
CE,bitupita,"bitupita CE, Brazil",-2.8943038,-41.2735227
CE,chaval,"chaval CE, Brazil",-3.0339874,-41.2438452
CE,granja,"granja CE, Brazil",-3.1212057,-40.8284124
CE,martinopole,"martinopole CE, Brazil",-3.2235114,-40.6958832
CE,uruoca,"uruoca CE, Brazil",-3.3147591,-40.558957
CE,senador sa,"senador sa CE, Brazil",-3.3528,-40.4644057
CE,moraujo,"moraujo CE, Brazil",-3.4657654,-40.679146
CE,itapipoca,"itapipoca CE, Brazil",-3.499329,-39.583571
CE,deserto,"deserto CE, Brazil",-3.5146177,-39.4927598
CE,miraima,"miraima CE, Brazil",-3.568674,-39.966267
CE,amontada,"amontada CE, Brazil",-3.3634586,-39.8284791
CE,morrinhos,"morrinhos CE, Brazil",-3.2275749,-40.1280783
CE,marco,"marco CE, Brazil",-3.1221945,-40.1514585
