state_sigla,city,localizador,latitud
RN,santa maria,"santa maria RN, Brazil",-5.838022
RN,riachuelo,"riachuelo RN, Brazil",-5.8121386
RN,sao pedro,"sao pedro RN, Brazil",-5.8965573
RN,ielmo marinho,"ielmo marinho RN, Brazil",-5.8228157
RN,macau,"macau RN, Brazil",-5.1131698
RN,pendencias,"pendencias RN, Brazil",-5.2572092
RN,alto do rodrigues,"alto do rodrigues RN, Brazil",-5.290868
RN,ipanguacu,"ipanguacu RN, Brazil",-5.5090713
RN,afonso bezerra,"afonso bezerra RN, Brazil",-5.4745
RN,itaja,"itaja RN, Brazil",-5.6374673
RN,angicos,"angicos RN, Brazil",-5.6666344
RN,fernando pedroza,"fernando pedroza RN, Brazil",-5.6972558
RN,sao rafael,"sao rafael RN, Brazil",-5.8022027
RN,santana do matos,"santana do matos RN, Brazil",-5.9468972
RN,bodo,"bodo RN, Brazil",-5.9866104
RN,pedro avelino,"pedro avelino RN, Brazil",-5.5218651
RN,lajes,"lajes RN, Brazil",-5.7014079
RN,caicara do rio do vento,"caicara do rio do vento RN, Brazil",-5.757968
RN,pedra preta,"pedra preta RN, Brazil",-5.5811667
RN,joao camara,"joao camara RN, Brazil",-5.5349637
RN,bento fernandes,"bento fernandes RN, Brazil",-5.6926846
RN,poco branco,"poco branco RN, Brazil",-5.6224378
RN,taipu,"taipu RN, Brazil",-5.6228594
RN,ceara mirim,"ceara mirim RN, Brazil",-5.6322641
RN,extremoz,"extremoz RN, Brazil",-5.7057628
RN,rio do fogo,"rio do fogo RN, Brazil",-5.2748534
RN,pureza,"pureza RN, Brazil",-5.4672793
RN,touros,"touros RN, Brazil",-5.1998625
RN,sao miguel de touros,"sao miguel de touros RN, Brazil",
RN,parazinho,"parazinho RN, Brazil",-5.22597
RN,pedra grande,"pedra grande RN, Brazil",-5.1508135
RN,sao bento do norte,"sao bento do norte RN, Brazil",-5.0643426
RN,caicara do norte,"caicara do norte RN, Brazil",-5.0645017
RN,jandaira,"jandaira RN, Brazil",-5.3556267
RN,galinhos,"galinhos RN, Brazil",-5.0923928
RN,guamare,"guamare RN, Brazil",-5.1075611
RN,mossoro,"mossoro RN, Brazil",-5.1904332
RN,mossoró,"mossoró RN, Brazil",-5.1904332
RN,acu,"acu RN, Brazil",-5.5836157
RN,areia branca,"areia branca RN, Brazil",-4.9506652
RN,parau,"parau RN, Brazil",-5.7760443
RN,serra do mel,"serra do mel RN, Brazil",-5.1681228
RN,carnaubais,"carnaubais RN, Brazil",-5.3383681
RN,porto do mangue,"porto do mangue RN, Brazil",-5.0672477
RN,upanema,"upanema RN, Brazil",-5.6431701
RN,grossos,"grossos RN, Brazil",-4.9843455
RN,tibau,"tibau RN, Brazil",-4.8349636
RN,campo grande,"campo grande RN, Brazil",-5.862063
RN,triunfo potiguar,"triunfo potiguar RN, Brazil",-5.866913
RN,janduis,"janduis RN, Brazil",-6.0021573
RN,barauna,"barauna RN, Brazil",-5.0775002
RN,apodi,"apodi RN, Brazil",-5.6631109
RN,olho-d agua do borges,"olho-d agua do borges RN, Brazil",-5.9565525
RN,rafael godeiro,"rafael godeiro RN, Brazil",-6.0757937
RN,almino afonso,"almino afonso RN, Brazil",-6.1544208
RN,patu,"patu RN, Brazil",-6.1006213
RN,messias targino,"messias targino RN, Brazil",-6.0772948
RN,caraubas,"caraubas RN, Brazil",-5.7889323
RN,governador dix-sept rosado,"governador dix-sept rosado RN, Brazil",-5.4577723
RN,felipe guerra,"felipe guerra RN, Brazil",-5.5981386
RN,martins,"martins RN, Brazil",-6.0892841
RN,lucrecia,"lucrecia RN, Brazil",-6.1172522
RN,serrinha dos pintos,"serrinha dos pintos RN, Brazil",-6.112315
RN,portalegre,"portalegre RN, Brazil",-6.0265733
RN,vicosa,"vicosa RN, Brazil",-5.9919509
RN,riacho da cruz,"riacho da cruz RN, Brazil",-5.9373463
RN,rodolfo fernandes,"rodolfo fernandes RN, Brazil",-5.7897503
RN,taboleiro grande,"taboleiro grande RN, Brazil",-5.9289208
RN,itau,"itau RN, Brazil",-5.8413626
RN,severiano melo,"severiano melo RN, Brazil",-5.7811362
RN,umarizal,"umarizal RN, Brazil",-5.9855161
RN,antonio martins,"antonio martins RN, Brazil",-6.2155812
RN,joao dias,"joao dias RN, Brazil",-6.2754366
RN,frutuoso gomes,"frutuoso gomes RN, Brazil",-6.1585113
RN,pau dos ferros,"pau dos ferros RN, Brazil",-6.1124964
RN,francisco dantas,"francisco dantas RN, Brazil",-6.0873602
RN,encanto,"encanto RN, Brazil",-6.1107477
RN,sao francisco do oeste,"sao francisco do oeste RN, Brazil",-5.9995802
RN,doutor severiano,"doutor severiano RN, Brazil",-6.0948339
RN,sao miguel,"sao miguel RN, Brazil",-6.2121764
RN,venha-ver,"venha-ver RN, Brazil",-6.3205332
RN,coronel joao pessoa,"coronel joao pessoa RN, Brazil",-6.2607263
RN,luis gomes,"luis gomes RN, Brazil",-6.4141793
RN,major sales,"major sales RN, Brazil",-6.4063378
RN,parana,"parana RN, Brazil",-6.4836791
RN,tenente ananias,"tenente ananias RN, Brazil",-6.4641549
RN,piloes,"piloes RN, Brazil",-6.2685621
RN,alexandria,"alexandria RN, Brazil",-6.414779
RN,marcelino vieira,"marcelino vieira RN, Brazil",-6.2938597
RN,jose da penha,"jose da penha RN, Brazil",-6.3188
RN,riacho de santana,"riacho de santana RN, Brazil",-6.2633948
RN,rafael fernandes,"rafael fernandes RN, Brazil",-6.1892485
RN,agua nova,"agua nova RN, Brazil",-6.2063221
CE,fortaleza,"fortaleza CE, Brazil",-3.7304512
CE,caucaia,"caucaia CE, Brazil",-3.7300563
CE,aquiraz,"aquiraz CE, Brazil",-3.9063117
CE,eusebio,"eusebio CE, Brazil",-3.8889838
CE,pacatuba,"pacatuba CE, Brazil",-3.9841
CE,itaitinga,"itaitinga CE, Brazil",-3.965768
CE,guaiuba,"guaiuba CE, Brazil",-4.0412656
CE,maracanau,"maracanau CE, Brazil",-3.8779438
CE,maranguape,"maranguape CE, Brazil",-3.8922967
CE,lages,"lages CE, Brazil",-4.01554065
CE,amanari,"amanari CE, Brazil",-4.0251662
CE,sobral,"sobral CE, Brazil",-3.6879135
CE,sao jose do torto,"sao jose do torto CE, Brazil",-3.7860217
CE,taperuaba,"taperuaba CE, Brazil",-4.0809813
CE,jaibaras,"jaibaras CE, Brazil",-3.7754413
CE,jordao,"jordao CE, Brazil",-3.668208
CE,rafael arruda,"rafael arruda CE, Brazil",-3.8359952
CE,forquilha,"forquilha CE, Brazil",-3.799447
CE,alcantaras,"alcantaras CE, Brazil",-3.586247
CE,meruoca,"meruoca CE, Brazil",-3.5390209
CE,massape,"massape CE, Brazil",-3.5239058
CE,santana do acarau,"santana do acarau CE, Brazil",-3.4596492
CE,coreau,"coreau CE, Brazil",-3.5519794
CE,mucambo,"mucambo CE, Brazil",-3.9043285
CE,pacuja,"pacuja CE, Brazil",-3.9802066
CE,carire,"carire CE, Brazil",-3.948584
CE,groairas,"groairas CE, Brazil",-3.9157768
CE,nova russas,"nova russas CE, Brazil",-4.7051681
CE,ararenda,"ararenda CE, Brazil",-4.7504395
CE,ipaporanga,"ipaporanga CE, Brazil",-4.903227
CE,poranga,"poranga CE, Brazil",-4.7446727
CE,ipueiras,"ipueiras CE, Brazil",-4.5427141
CE,ipu,"ipu CE, Brazil",-4.3239824
CE,pires ferreira,"pires ferreira CE, Brazil",-4.2453181
CE,reriutaba,"reriutaba CE, Brazil",-4.1418352
CE,varjota,"varjota CE, Brazil",-4.1958345
CE,hidrolandia,"hidrolandia CE, Brazil",-4.4084745
CE,santa quiteria,"santa quiteria CE, Brazil",-4.3336553
CE,catunda,"catunda CE, Brazil",-4.6494224
CE,vicosa do ceara,"vicosa do ceara CE, Brazil",-3.5667684
CE,tiangua,"tiangua CE, Brazil",-3.7307332
CE,frecheirinha,"frecheirinha CE, Brazil",-3.7604431
CE,ubajara,"ubajara CE, Brazil",-3.8534468
CE,ibiapina,"ibiapina CE, Brazil",-3.9228792
CE,graca,"graca CE, Brazil",-4.0453849
CE,sao benedito,"sao benedito CE, Brazil",-4.0479885
CE,carnaubal,"carnaubal CE, Brazil",-4.1611842
CE,guaraciaba do norte,"guaraciaba do norte CE, Brazil",-4.1632924
CE,croata,"croata CE, Brazil",-4.4156199
CE,camocim,"camocim CE, Brazil",-2.9009918
CE,barroquinha,"barroquinha CE, Brazil",-3.0200371
CE,bitupita,"bitupita CE, Brazil",-2.8943038
CE,chaval,"chaval CE, Brazil",-3.0339874
CE,granja,"granja CE, Brazil",-3.1212057
CE,martinopole,"martinopole CE, Brazil",-3.2235114
CE,uruoca,"uruoca CE, Brazil",-3.3147591
CE,senador sa,"senador sa CE, Brazil",-3.3528
CE,moraujo,"moraujo CE, Brazil",-3.4657654
CE,itapipoca,"itapipoca CE, Brazil",-3.499329
CE,deserto,"deserto CE, Brazil",-3.5146177
CE,miraima,"miraima CE, Brazil",-3.568674
CE,amontada,"amontada CE, Brazil",-3.3634586
CE,morrinhos,"morrinhos CE, Brazil",-3.2275749
CE,marco,"marco CE, Brazil",-3.1221945
CE,bela cruz,"bela cruz CE, Brazil",-3.0529129
CE,acarau,"acarau CE, Brazil",-2.8869514
CE,itarema,"itarema CE, Brazil",-2.9224684
CE,cruz,"cruz CE, Brazil",-2.918128
CE,caicara,"caicara CE, Brazil",-4.3099201
CE,jijoca de jericoacoara,"jijoca de jericoacoara CE, Brazil",-2.8986278
CE,itapage,"itapage CE, Brazil",-3.674391
CE,tejucuoca,"tejucuoca CE, Brazil",-3.9884273
CE,iraucuba,"iraucuba CE, Brazil",-3.7466828
CE,missi,"missi CE, Brazil",-3.622443
CE,apuiares,"apuiares CE, Brazil",-3.9460303
CE,pentecoste,"pentecoste CE, Brazil",-3.7950248
CE,sebastiao de abreu,"sebastiao de abreu CE, Brazil",-3.8579548
CE,uruburetama,"uruburetama CE, Brazil",-3.6235302
CE,tururu,"tururu CE, Brazil",-3.5985489
CE,umirim,"umirim CE, Brazil",-3.6777738
CE,sao luis do curu,"sao luis do curu CE, Brazil",-3.672399
CE,sao goncalo do amarante,"sao goncalo do amarante CE, Brazil",-3.5929237
CE,pecem,"pecem CE, Brazil",-3.60441685
CE,paracuru,"paracuru CE, Brazil",-3.41436
CE,paraipaba,"paraipaba CE, Brazil",-3.437987
CE,trairi,"trairi CE, Brazil",-3.2777494
CE,caninde,"caninde CE, Brazil",-4.3547946
CE,lagoa do mato,"lagoa do mato CE, Brazil",-5.0329827
CE,caridade,"caridade CE, Brazil",-4.2316487
CE,paramoti,"paramoti CE, Brazil",-4.0964461
CE,general sampaio,"general sampaio CE, Brazil",-4.0517636
CE,itapiuna,"itapiuna CE, Brazil",-4.5654191
CE,capistrano,"capistrano CE, Brazil",-4.4644692
CE,aracoiaba,"aracoiaba CE, Brazil",-4.3702577
CE,ocara,"ocara CE, Brazil",-4.4910653
CE,baturite,"baturite CE, Brazil",-4.3290203
CE,aratuba,"aratuba CE, Brazil",-4.4195958
CE,mulungu,"mulungu CE, Brazil",-4.3052327
CE,guaramiranga,"guaramiranga CE, Brazil",-4.2615431
CE,pacoti,"pacoti CE, Brazil",-4.2253561
CE,palmacia,"palmacia CE, Brazil",-4.1478012
CE,acarape,"acarape CE, Brazil",-4.2237866
CE,redencao,"redencao CE, Brazil",-4.2243979
CE,barreira,"barreira CE, Brazil",-4.2883361
CE,aracati,"aracati CE, Brazil",-4.558259
CE,icapui,"icapui CE, Brazil",-4.7475624
CE,fortim,"fortim CE, Brazil",-4.451256
CE,itaicaba,"itaicaba CE, Brazil",-4.68054
CE,jaguaruana,"jaguaruana CE, Brazil",-4.831508
CE,beberibe,"beberibe CE, Brazil",-4.1810469
CE,sucatinga,"sucatinga CE, Brazil",-4.2626679
CE,cascavel,"cascavel CE, Brazil",-4.129666
CE,caponga,"caponga CE, Brazil",-4.04553
CE,pindoretama,"pindoretama CE, Brazil",-4.0265183
CE,pacajus,"pacajus CE, Brazil",-4.171073
CE,chorozinho,"chorozinho CE, Brazil",-4.3010895
CE,horizonte,"horizonte CE, Brazil",-4.0964618
CE,dourado,"dourado CE, Brazil",-5.0424818
CE,queimados,"queimados CE, Brazil",-4.115534
CE,russas,"russas CE, Brazil",-4.9441876
CE,flores,"flores CE, Brazil",-5.0654018
CE,sao joao de deus,"sao joao de deus CE, Brazil",-5.004657
CE,palhano,"palhano CE, Brazil",-4.7449408
CE,quixere,"quixere CE, Brazil",-5.0742841
CE,lagoinha,"lagoinha CE, Brazil",-3.8970005
CE,limoeiro do norte,"limoeiro do norte CE, Brazil",-5.1455607
CE,morada nova,"morada nova CE, Brazil",-5.1076699
CE,ibicuitinga,"ibicuitinga CE, Brazil",-4.9751759
CE,tabuleiro do norte,"tabuleiro do norte CE, Brazil",-5.2440865
CE,sao joao do jaguaribe,"sao joao do jaguaribe CE, Brazil",-5.2719441
CE,alto santo,"alto santo CE, Brazil",-5.5190371
CE,iracema,"iracema CE, Brazil",-5.8106219
CE,potiretama,"potiretama CE, Brazil",-5.7226924
CE,juazeiro do norte,"juazeiro do norte CE, Brazil",-7.2153453
CE,crato,"crato CE, Brazil",-7.2369112
CE,assare,"assare CE, Brazil",-6.8746791
CE,tarrafas,"tarrafas CE, Brazil",-6.6819901
CE,campos sales,"campos sales CE, Brazil",-7.0750814
CE,salitre,"salitre CE, Brazil",-7.285445
CE,potengi,"potengi CE, Brazil",-7.0915205
CE,nova olinda,"nova olinda CE, Brazil",-7.0934174
CE,araripe,"araripe CE, Brazil",-7.212861
CE,barbalha,"barbalha CE, Brazil",-7.3121067
CE,farias brito,"farias brito CE, Brazil",-6.9272823
CE,santana do cariri,"santana do cariri CE, Brazil",-7.1844749
CE,altaneira,"altaneira CE, Brazil",-6.9980933
CE,missao velha,"missao velha CE, Brazil",-7.248491
CE,mauriti,"mauriti CE, Brazil",-7.3870095
CE,caririacu,"caririacu CE, Brazil",-7.0417053
CE,granjeiro,"granjeiro CE, Brazil",-6.8889524
CE,abaiara,"abaiara CE, Brazil",-7.3607808
CE,milagres,"milagres CE, Brazil",-7.3106846
CE,brejo santo,"brejo santo CE, Brazil",-7.4909841
CE,porteiras,"porteiras CE, Brazil",-7.5341572
CE,jati,"jati CE, Brazil",-7.6894344
CE,penaforte,"penaforte CE, Brazil",-7.8288372
CE,jardim,"jardim CE, Brazil",-7.5838966
CE,lavras da mangabeira,"lavras da mangabeira CE, Brazil",-6.7533331
CE,mangabeira,"mangabeira CE, Brazil",-6.760645
CE,umari,"umari CE, Brazil",-6.6465102
CE,baixio,"baixio CE, Brazil",-6.7303544
CE,ipaumirim,"ipaumirim CE, Brazil",-6.7883197
CE,aurora,"aurora CE, Brazil",-6.9426019
CE,barro,"barro CE, Brazil",-7.1713587
CE,cedro,"cedro CE, Brazil",-6.6065382
CE,ico,"ico CE, Brazil",-6.4003992
CE,pereiro,"pereiro CE, Brazil",-6.046269
CE,erere,"erere CE, Brazil",-6.0311304
CE,jaguaribe,"jaguaribe CE, Brazil",-5.8854585
CE,feiticeiro,"feiticeiro CE, Brazil",-5.9485851
CE,nova floresta,"nova floresta CE, Brazil",-5.9489383
CE,jaguaretama,"jaguaretama CE, Brazil",-5.6092417
CE,jaguaribara,"jaguaribara CE, Brazil",-5.454494
CE,iguatu,"iguatu CE, Brazil",-6.361934
CE,quixelo,"quixelo CE, Brazil",-6.2511238
CE,oros,"oros CE, Brazil",-6.2427541
CE,guassusse,"guassusse CE, Brazil",-6.2783185
CE,carius,"carius CE, Brazil",-6.5348688
CE,varzea alegre,"varzea alegre CE, Brazil",-6.7936089
CE,acopiara,"acopiara CE, Brazil",-6.0936464
CE,antonina do norte,"antonina do norte CE, Brazil",-6.7756797
CE,aiuaba,"aiuaba CE, Brazil",-6.5710836
CE,jucas,"jucas CE, Brazil",-6.5224934
CE,sao pedro,"sao pedro CE, Brazil",-4.6598088
CE,saboeiro,"saboeiro CE, Brazil",-6.539564
CE,catarina,"catarina CE, Brazil",-6.1340485
CE,senador pompeu,"senador pompeu CE, Brazil",-5.5874386
CE,piquet carneiro,"piquet carneiro CE, Brazil",-5.800251
CE,ibicua,"ibicua CE, Brazil",-5.927219
CE,mombaca,"mombaca CE, Brazil",-5.7450899
CE,solonopole,"solonopole CE, Brazil",-5.7329092
CE,pedra branca,"pedra branca CE, Brazil",-5.455674
CE,mineirolândia,"mineirolândia CE, Brazil",-5.5266473
CE,milha,"milha CE, Brazil",-5.6834601
CE,independencia,"independencia CE, Brazil",-5.3958538
CE,deputado irapuan pinheiro,"deputado irapuan pinheiro CE, Brazil",-5.9173532
CE,quiterianopolis,"quiterianopolis CE, Brazil",-5.8458117
CE,taua,"taua CE, Brazil",-6.0031372
CE,arneiroz,"arneiroz CE, Brazil",-6.3235099
CE,parambu,"parambu CE, Brazil",-6.2123856
CE,crateus,"crateus CE, Brazil",-5.1782451
CE,novo oriente,"novo oriente CE, Brazil",-5.5350339
CE,tamboril,"tamboril CE, Brazil",-4.8330075
CE,sucesso,"sucesso CE, Brazil",-4.9434285
CE,monsenhor tabosa,"monsenhor tabosa CE, Brazil",-4.7879512
CE,quixeramobim,"quixeramobim CE, Brazil",-5.1983553
CE,sao miguel,"sao miguel CE, Brazil",-3.7462114
CE,madalena,"madalena CE, Brazil",-4.8542961
CE,boa viagem,"boa viagem CE, Brazil",-5.1261877
CE,quixada,"quixada CE, Brazil",-4.9706021
CE,juatama,"juatama CE, Brazil",-5.0803837
CE,banabuiu,"banabuiu CE, Brazil",-5.3046404
CE,ibaretama,"ibaretama CE, Brazil",-4.8194345
PI,teresina,"teresina PI, Brazil",-5.0896403
PI,barras,"barras PI, Brazil",-4.2446153
PI,cabeceiras do piaui,"cabeceiras do piaui PI, Brazil",-4.4733665
PI,boa hora,"boa hora PI, Brazil",-4.4097328
PI,jose de freitas,"jose de freitas PI, Brazil",-4.7578357
PI,uniao,"uniao PI, Brazil",-4.5892553
PI,miguel alves,"miguel alves PI, Brazil",-4.1730384
PI,lagoa alegre,"lagoa alegre PI, Brazil",-4.5134956
PI,nossa senhora dos remedios,"nossa senhora dos remedios PI, Brazil",-3.9792637
PI,porto,"porto PI, Brazil",-3.8929066
PI,matias olimpio,"matias olimpio PI, Brazil",-3.7150636
PI,luzilandia,"luzilandia PI, Brazil",-3.4648887
PI,joca marques,"joca marques PI, Brazil",-3.4986388
PI,madeiro,"madeiro PI, Brazil",-3.4834038
PI,joaquim pires,"joaquim pires PI, Brazil",-3.5083129
PI,murici dos portelas,"murici dos portelas PI, Brazil",-3.3222798
PI,morro do chapeu do piaui,"morro do chapeu do piaui PI, Brazil",-3.7415834
PI,esperantina,"esperantina PI, Brazil",-3.8950963
PI,batalha,"batalha PI, Brazil",-4.022391
PI,parnaiba,"parnaiba PI, Brazil",-2.9147515
PI,parnaíba,"parnaíba PI, Brazil",-2.9147515
PI,luis correia,"luis correia PI, Brazil",-2.8818164
PI,cajueiro da praia,"cajueiro da praia PI, Brazil",-2.9289603
PI,ilha grande,"ilha grande PI, Brazil",-2.8520082
PI,bom principio do piaui,"bom principio do piaui PI, Brazil",-3.1912777
PI,caxingo,"caxingo PI, Brazil",-3.4208396
PI,buriti dos lopes,"buriti dos lopes PI, Brazil",-3.1776723
PI,caraubas do piaui,"caraubas do piaui PI, Brazil",-3.4760094
PI,cocal,"cocal PI, Brazil",-3.4691882
PI,cocal dos alves,"cocal dos alves PI, Brazil",-3.59964
PI,piracuruca,"piracuruca PI, Brazil",-3.9304804
PI,sao joao da fronteira,"sao joao da fronteira PI, Brazil",-3.9390215
PI,sao jose do divino,"sao jose do divino PI, Brazil",-3.8108544
PI,domingos mourao,"domingos mourao PI, Brazil",-4.2544732
PI,milton brandao,"milton brandao PI, Brazil",-4.7023518
PI,pedro ii,"pedro ii PI, Brazil",-4.4252673
PI,lagoa de sao francisco,"lagoa de sao francisco PI, Brazil",-4.3928921
PI,piripiri,"piripiri PI, Brazil",-4.2732339
PI,brasileira,"brasileira PI, Brazil",-4.131182
PI,capitao de campos,"capitao de campos PI, Brazil",-4.4584198
PI,cocal de telha,"cocal de telha PI, Brazil",-4.5553648
PI,campo maior,"campo maior PI, Brazil",-4.8339574
PI,boqueirao do piaui,"boqueirao do piaui PI, Brazil",-4.4850148
PI,sigefredo pacheco,"sigefredo pacheco PI, Brazil",-4.9148779
PI,nossa senhora de nazare,"nossa senhora de nazare PI, Brazil",-4.6333634
PI,altos,"altos PI, Brazil",-5.0393915
PI,valenca do piaui,"valenca do piaui PI, Brazil",-6.4048149
PI,lagoa do sitio,"lagoa do sitio PI, Brazil",-6.5169858
PI,aroazes,"aroazes PI, Brazil",-6.1109109
PI,santa cruz dos milagres,"santa cruz dos milagres PI, Brazil",-5.8019654
PI,pimenteiras,"pimenteiras PI, Brazil",-6.2366098
PI,elesbao veloso,"elesbao veloso PI, Brazil",-6.2032654
PI,sao miguel do tapuio,"sao miguel do tapuio PI, Brazil",-5.5015262
PI,assuncao do piaui,"assuncao do piaui PI, Brazil",-5.8610212
PI,coivaras,"coivaras PI, Brazil",-5.0927005
PI,castelo do piaui,"castelo do piaui PI, Brazil",-5.3230426
PI,juazeiro do piaui,"juazeiro do piaui PI, Brazil",-5.1709582
PI,buriti dos montes,"buriti dos montes PI, Brazil",-5.3136171
PI,sao joao da serra,"sao joao da serra PI, Brazil",-5.5163795
PI,alto longa,"alto longa PI, Brazil",-5.2549051
PI,novo santo antonio,"novo santo antonio PI, Brazil",-5.2870106
PI,prata do piaui,"prata do piaui PI, Brazil",-5.6692702
PI,sao felix do piaui,"sao felix do piaui PI, Brazil",-5.9324414
PI,sao miguel da baixa grande,"sao miguel da baixa grande PI, Brazil",-5.8648279
PI,beneditinos,"beneditinos PI, Brazil",-5.4565671
PI,lagoa do piaui,"lagoa do piaui PI, Brazil",-5.4116544
PI,demerval lobao,"demerval lobao PI, Brazil",-5.3640643
PI,passagem franca do piaui,"passagem franca do piaui PI, Brazil",-5.8574824
PI,amarante,"amarante PI, Brazil",-6.2459374
PI,angical do piaui,"angical do piaui PI, Brazil",-6.0872666
PI,palmeirais,"palmeirais PI, Brazil",-5.9761427
PI,sao pedro do piaui,"sao pedro do piaui PI, Brazil",-5.923768
PI,sao goncalo do piaui,"sao goncalo do piaui PI, Brazil",-5.9970067
PI,agricolandia,"agricolandia PI, Brazil",-5.7967843
PI,miguel leao,"miguel leao PI, Brazil",-5.681461
PI,monsenhor gil,"monsenhor gil PI, Brazil",-5.5609098
PI,curralinhos,"curralinhos PI, Brazil",-5.6190404
PI,barro duro,"barro duro PI, Brazil",-5.8180139
PI,agua branca,"agua branca PI, Brazil",-5.8913922
PI,lagoinha do piaui,"lagoinha do piaui PI, Brazil",-5.8324033
PI,olho d'água do piauí,"olho d'água do piauí PI, Brazil",-5.8485456
PI,hugo napoleao,"hugo napoleao PI, Brazil",-5.989919
PI,francisco ayres,"francisco ayres PI, Brazil",-6.6217571
PI,arraial,"arraial PI, Brazil",-6.6541632
PI,regeneracao,"regeneracao PI, Brazil",-6.231855
PI,jardim do mulato,"jardim do mulato PI, Brazil",-6.0953808
PI,oeiras,"oeiras PI, Brazil",-7.0174887
PI,sao joao da varjota,"sao joao da varjota PI, Brazil",-6.9151806
PI,tanque do piaui,"tanque do piaui PI, Brazil",-6.5971682
PI,cajazeiras do piauí,"cajazeiras do piauí PI, Brazil",-6.794271
PI,colonia do piaui,"colonia do piaui PI, Brazil",-7.2320268
PI,santa rosa do piaui,"santa rosa do piaui PI, Brazil",-6.7983399
PI,francinopolis,"francinopolis PI, Brazil",-6.3962771
PI,varzea grande,"varzea grande PI, Brazil",-6.5460829
PI,barra d'alcantara,"barra d'alcantara PI, Brazil",-6.5209258
PI,novo oriente do piaui,"novo oriente do piaui PI, Brazil",-6.4504258
PI,inhuma,"inhuma PI, Brazil",-6.6694502
PI,ipiranga do piaui,"ipiranga do piaui PI, Brazil",-6.8240832
PI,santa cruz do piaui,"santa cruz do piaui PI, Brazil",-7.1827307
PI,wall ferraz,"wall ferraz PI, Brazil",-7.2339199
PI,sao francisco do piaui,"sao francisco do piaui PI, Brazil",-7.2460489
PI,sao jose do peixe,"sao jose do peixe PI, Brazil",-7.4938166
PI,sao miguel do fidalgo,"sao miguel do fidalgo PI, Brazil",-7.5834113
PI,santo inacio do piaui,"santo inacio do piaui PI, Brazil",-7.4224725
PI,floresta do piaui,"floresta do piaui PI, Brazil",-7.4679466
PI,itainopolis,"itainopolis PI, Brazil",-7.4483425
PI,vera mendes,"vera mendes PI, Brazil",-7.6041627
PI,isaias coelho,"isaias coelho PI, Brazil",-7.7359201
PI,massape do piaui,"massape do piaui PI, Brazil",-7.4628039
PI,jaicos,"jaicos PI, Brazil",-7.3584791
PI,campo grande do piaui,"campo grande do piaui PI, Brazil",-7.1327559
PI,simoes,"simoes PI, Brazil",-7.5970469
PI,caridade do piaui,"caridade do piaui PI, Brazil",-7.7331063
